,date,meant
18741,19521012,26.5
18742,19521112,19.3
18743,19521212,17.2
18744,19520113,5.1
18745,19520213,15.2
18746,19520313,14.3
18747,19520413,19.2
18748,19520513,23.9
18749,19520613,25.6
18750,19520713,28.8
18751,19520813,29.4
18752,19520913,29.4
18753,19521013,26.4
18754,19521113,20.9
18755,19521213,17.2
18756,19520114,5.4
18757,19520214,11.9
18758,19520314,15.6
18759,19520414,19.2
18760,19520514,27.2
18761,19520614,28.3
18762,19520714,28.9
18763,19520814,27.2
18764,19520914,29.6
18765,19521014,24.2
18766,19521114,22.6
18767,19521214,16.3
18768,19520115,8.9
18769,19520215,10.8
18770,19520315,13.5
18771,19520415,20.5
18772,19520515,27.9
18773,19520615,26.4
18774,19520715,28.9
18775,19520815,25.7
18776,19520915,29.5
18777,19521015,24.9
18778,19521115,23.2
18779,19521215,12.6
18780,19520116,10.3
18781,19520216,9.3
18782,19520316,13.1
18783,19520416,20.3
18784,19520516,28.8
18785,19520616,26.9
18786,19520716,29.9
18787,19520816,25.6
18788,19520916,26.1
18789,19521016,24.7
18790,19521116,22.5
18791,19521216,11.2
18792,19520117,11.6
18793,19520217,11.9
18794,19520317,16
18795,19520417,21.3
18796,19520517,26.3
18797,19520617,25.4
18798,19520717,29.4
18799,19520817,27.8
18800,19520917,25.3
18801,19521017,25.9
18802,19521117,21.5
18803,19521217,14
18804,19520118,14.7
18805,19520218,14.5
18806,19520318,20.5
18807,19520418,20.3
18808,19520518,21.7
18809,19520618,26.1
18810,19520718,29.6
18811,19520818,28.6
18812,19520918,27.9
18813,19521018,26.6
18814,19521118,19.9
18815,19521218,16.6
18816,19520119,16.7
18817,19520219,15.4
18818,19520319,18.4
18819,19520419,21.6
18820,19520519,20.8
18821,19520619,26.4
18822,19520719,29.9
18823,19520819,28.7
18824,19520919,26.5
18825,19521019,26.8
18826,19521119,18.8
18827,19521219,17.2
18828,19520120,16.6
18829,19520220,17.2
18830,19520320,17.8
18831,19520420,25.5
18832,19520520,24.3
18833,19520620,26.5
18834,19520720,29.6
18835,19520820,29.1
18836,19520920,24.2
18837,19521020,26.1
18838,19521120,20
18839,19521220,18
18840,19520121,12
18841,19520221,19.3
18842,19520321,17.4
18843,19520421,26.9
18844,19520521,24.5
18845,19520621,26.5
18846,19520721,28.8
18847,19520821,29
18848,19520921,23.9
18849,19521021,26.2
18850,19521121,22.2
18851,19521221,20
18852,19520122,12.1
18853,19520222,20.2
18854,19520322,13.9
18855,19520422,22.9
18856,19520522,25
18857,19520622,28.2
18858,19520722,29.2
18859,19520822,29.7
18860,19520922,24.2
18861,19521022,22.1
18862,19521122,21.9
18863,19521222,21
18864,19520123,10.7
18865,19520223,19.8
18866,19520323,14.2
18867,19520423,21.1
18868,19520523,25.6
18869,19520623,28.3
18870,19520723,28.9
18871,19520823,28.4
18872,19520923,25.2
18873,19521023,18.6
18874,19521123,13.7
18875,19521223,21
18876,19520124,9.5
18877,19520224,20.8
18878,19520324,15.9
18879,19520424,20.3
18880,19520524,26.1
18881,19520624,28.6
18882,19520724,26.2
18883,19520824,29.3
18884,19520924,26.8
18885,19521024,19.7
18886,19521124,12.4
18887,19521224,18.3
18888,19520125,9.8
18889,19520225,18.8
18890,19520325,17.2
18891,19520425,21.9
18892,19520525,26.5
18893,19520625,29.3
18894,19520725,28.4
18895,19520825,29.3
18896,19520925,27.3
18897,19521025,21
18898,19521125,15.4
18899,19521225,19.2
18900,19520126,9.9
18901,19520226,16.7
18902,19520326,18.6
18903,19520426,22.5
18904,19520526,27.5
18905,19520626,29.5
18906,19520726,27
18907,19520826,29.9
18908,19520926,27.3
18909,19521026,21.8
18910,19521126,17.1
18911,19521226,21.4
18912,19520127,10.8
18913,19520227,12.7
18914,19520327,19.7
18915,19520427,23.4
18916,19520527,26
18917,19520627,28.9
18918,19520727,29.4
18919,19520827,30
18920,19520927,27.4
18921,19521027,22
18922,19521127,18.1
18923,19521227,16.7
18924,19520128,13.3
18925,19520228,10.8
18926,19520328,18.8
18927,19520428,24.2
18928,19520528,25.7
18929,19520628,26.8
18930,19520728,29
18931,19520828,29.9
18932,19520928,27.8
18933,19521028,22.5
18934,19521128,20.6
18935,19521228,17.7
18936,19520129,15.4
18937,19520229,-999
18938,19520329,14.6
18939,19520429,25.1
18940,19520529,26.4
18941,19520629,26.7
18942,19520729,29.6
18943,19520829,27.9
18944,19520929,27.6
18945,19521029,22.2
18946,19521129,19.2
18947,19521229,16.6
18948,19520130,16.3
18949,19520230,-999
18950,19520330,14.9
18951,19520430,25.8
18952,19520530,26.6
18953,19520630,27.3
18954,19520730,29.1
18955,19520830,29.5
18956,19520930,27.3
18957,19521030,22
18958,19521130,14.1
18959,19521230,17.1
18960,19520131,17.7
18961,19520231,-999
18962,19520331,17.6
18963,19520431,-999
18964,19520531,26.2
18965,19520631,-999
18966,19520731,30.2
18967,19520831,29.5
18968,19520931,-999
18969,19521031,21.9
18970,19521131,-999
18971,19521231,19.1
18972,19530101,15
18973,19530201,17.4
18974,19530301,19.6
18975,19530401,18.9
18976,19530501,26.6
18977,19530601,28.8
18978,19530701,28.9
18979,19530801,28.1
18980,19530901,29.6
18981,19531001,25.9
18982,19531101,19.9
18983,19531201,23.2
18984,19530102,13.3
18985,19530202,17.6
18986,19530302,19.2
18987,19530402,18.5
18988,19530502,27.2
18989,19530602,27.9
18990,19530702,29.7
18991,19530802,28.8
18992,19530902,30
18993,19531002,26
18994,19531102,20.4
18995,19531202,16.8
18996,19530103,12.1
18997,19530203,13.8
18998,19530303,19.4
18999,19530403,20
19000,19530503,28.5
19001,19530603,29.8
19002,19530703,29.8
19003,19530803,28.8
19004,19530903,29.2
19005,19531003,25.7
19006,19531103,21.7
19007,19531203,7.6
19008,19530104,14.7
19009,19530204,12.4
19010,19530304,18
19011,19530404,20.3
19012,19530504,29
19013,19530604,29
19014,19530704,30.1
19015,19530804,29
19016,19530904,28.4
19017,19531004,25.9
19018,19531104,22.2
19019,19531204,7.6
19020,19530105,15.3
19021,19530205,13.9
19022,19530305,19.4
19023,19530405,20.4
19024,19530505,28.8
19025,19530605,29.4
19026,19530705,28.6
19027,19530805,29.1
19028,19530905,28.7
19029,19531005,25.9
19030,19531105,22.2
19031,19531205,10.3
19032,19530106,14.2
19033,19530206,17.4
19034,19530306,17.8
19035,19530406,20.9
19036,19530506,26.3
19037,19530606,29.5
19038,19530706,28.2
19039,19530806,29.6
19040,19530906,26.3
19041,19531006,26.6
19042,19531106,22.1
19043,19531206,12.4
19044,19530107,12.1
19045,19530207,19.8
19046,19530307,19
19047,19530407,21.6
19048,19530507,25.2
19049,19530607,29.4
19050,19530707,29.4
19051,19530807,29.1
19052,19530907,25
19053,19531007,26.9
19054,19531107,22.3
19055,19531207,13.6
19056,19530108,11
19057,19530208,18.6
19058,19530308,18.1
19059,19530408,23.4
19060,19530508,25.2
19061,19530608,28.8
19062,19530708,29.8
19063,19530808,29.4
19064,19530908,27.2
19065,19531008,27
19066,19531108,22.5
19067,19531208,12.2
19068,19530109,13.9
19069,19530209,19.4
19070,19530309,20.1
19071,19530409,21.8
19072,19530509,26.2
19073,19530609,25.9
19074,19530709,30.3
19075,19530809,27.2
19076,19530909,28.5
19077,19531009,26.4
19078,19531109,22.6
19079,19531209,10.8
19080,19530110,16.3
19081,19530210,17.3
19082,19530310,18.7
19083,19530410,24.7
19084,19530510,27.5
19085,19530610,27.4
19086,19530710,30.4
19087,19530810,27.5
19088,19530910,29.1
19089,19531010,27.6
19090,19531110,22.7
19091,19531210,10.4
19092,19530111,17.7
19093,19530211,18.6
19094,19530311,17.3
19095,19530411,26.5
19096,19530511,28.7
19097,19530611,26.4
19098,19530711,30.3
19099,19530811,26.1
19100,19530911,29.5
19101,19531011,22.9
19102,19531111,22.6
19103,19531211,12
19104,19530112,16.7
19105,19530212,19.7
19106,19530312,16.9
19107,19530412,23.8
19108,19530512,27.5
19109,19530612,26.1
19110,19530712,30
19111,19530812,26.4
19112,19530912,28.4
19113,19531012,21.4
19114,19531112,23.5
19115,19531212,13.5
19116,19530113,16.4
19117,19530213,21.2
19118,19530313,17.4
19119,19530413,16
19120,19530513,25.3
19121,19530613,25.3
19122,19530713,29.4
19123,19530813,27.2
19124,19530913,25.8
19125,19531013,23.1
19126,19531113,24.3
19127,19531213,14.8
19128,19530114,16.7
19129,19530214,23.1
19130,19530314,17.6
19131,19530414,17.9
19132,19530514,24.1
19133,19530614,25.8
19134,19530714,29.3
19135,19530814,28
19136,19530914,25.1
19137,19531014,26.1
19138,19531114,22.5
19139,19531214,17.4
19140,19530115,13.8
19141,19530215,23
19142,19530315,19.8
19143,19530415,21.8
19144,19530515,24.6
19145,19530615,28.2
19146,19530715,29.2
19147,19530815,28.5
19148,19530915,26.9
19149,19531015,26.8
19150,19531115,21.7
19151,19531215,19.3
19152,19530116,15
19153,19530216,13.9
19154,19530316,22
19155,19530416,22.1
19156,19530516,25.6
19157,19530616,28.2
19158,19530716,28.5
19159,19530816,26.8
19160,19530916,27
19161,19531016,24.3
19162,19531116,22.2
19163,19531216,16.8
19164,19530117,15.6
19165,19530217,8.8
19166,19530317,22.1
19167,19530417,23
19168,19530517,26.3
19169,19530617,29.7
19170,19530717,29.3
19171,19530817,28.8
19172,19530917,26.1
19173,19531017,24.4
19174,19531117,21.5
19175,19531217,14.5
19176,19530118,15.4
19177,19530218,5
19178,19530318,24.2
19179,19530418,24.4
19180,19530518,26.6
19181,19530618,30
19182,19530718,29.1
19183,19530818,29.2
19184,19530918,27.7
19185,19531018,25
19186,19531118,21.8
19187,19531218,13.1
19188,19530119,14.8
19189,19530219,6.5
19190,19530319,19
19191,19530419,25.2
19192,19530519,28.1
19193,19530619,29.8
19194,19530719,28.3
19195,19530819,26
19196,19530919,28.1
19197,19531019,25.7
19198,19531119,21.3
19199,19531219,16.2
19200,19530120,14.6
19201,19530220,8.2
19202,19530320,11.9
19203,19530420,26.9
19204,19530520,29.1
19205,19530620,29.2
19206,19530720,28.7
19207,19530820,26.6
19208,19530920,26.9
19209,19531020,26.1
19210,19531120,20.6
19211,19531220,17.9
19212,19530121,16.4
19213,19530221,13
19214,19530321,13.1
19215,19530421,24.3
19216,19530521,29.2
19217,19530621,29.6
19218,19530721,28.2
19219,19530821,27.6
19220,19530921,25.3
19221,19531021,26.4
19222,19531121,19.4
19223,19531221,15
19224,19530122,18
19225,19530222,15.9
19226,19530322,18.2
19227,19530422,22.4
19228,19530522,29.2
19229,19530622,27.4
19230,19530722,29.4
19231,19530822,26.1
19232,19530922,25.6
19233,19531022,26.5
19234,19531122,20
19235,19531222,14.8
19236,19530123,20
19237,19530223,15.9
19238,19530323,20.6
19239,19530423,23.2
19240,19530523,29.6
19241,19530623,26.3
19242,19530723,27.2
19243,19530823,28.4
19244,19530923,25.3
19245,19531023,23.2
19246,19531123,20.8
19247,19531223,15.9
19248,19530124,19.1
19249,19530224,16.2
19250,19530324,21.4
19251,19530424,18.3
19252,19530524,29.3
19253,19530624,25.7
19254,19530724,27.1
19255,19530824,29
19256,19530924,25.6
19257,19531024,22.1
19258,19531124,19.3
19259,19531224,17
19260,19530125,14.7
19261,19530225,17.5
19262,19530325,18.6
19263,19530425,17.9
19264,19530525,26.1
19265,19530625,25.6
19266,19530725,26.4
19267,19530825,28.6
19268,19530925,26.1
19269,19531025,21.8
19270,19531125,18.8
19271,19531225,16
19272,19530126,15.4
19273,19530226,18.8
19274,19530326,19.3
19275,19530426,21
19276,19530526,28.3
19277,19530626,26.5
19278,19530726,25.7
19279,19530826,28.5
19280,19530926,24.3
19281,19531026,22.4
19282,19531126,19.8
19283,19531226,13.4
19284,19530127,17.3
19285,19530227,18.6
19286,19530327,20.3
19287,19530427,23.2
19288,19530527,27.9
19289,19530627,28
19290,19530727,27.7
19291,19530827,25.8
19292,19530927,24.7
19293,19531027,23
19294,19531127,21
19295,19531227,12.9
19296,19530128,18
19297,19530228,19
19298,19530328,20.4
19299,19530428,25.8
19300,19530528,25.6
19301,19530628,28.5
19302,19530728,27.2
19303,19530828,26.8
19304,19530928,25.3
19305,19531028,24.3
19306,19531128,20.3
19307,19531228,10.5
19308,19530129,20.3
19309,19530229,18
19310,19530329,21.6
19311,19530429,27.6
19312,19530529,28.8
19313,19530629,28.2
19314,19530729,28.2
19315,19530829,27.5
19316,19530929,25.6
19317,19531029,22
19318,19531129,20.5
19319,19531229,12.9
19320,19530130,18.8
19321,19530230,-999
19322,19530330,22.5
19323,19530430,26.7
19324,19530530,28.7
19325,19530630,28.1
19326,19530730,26.5
19327,19530830,27.9
19328,19530930,25.8
19329,19531030,20.7
19330,19531130,21.3
19331,19531230,16.2
19332,19530131,18.3
19333,19530231,-999
19334,19530331,23.2
19335,19530431,-999
19336,19530531,29.3
19337,19530631,-999
19338,19530731,27.3
19339,19530831,29
19340,19530931,-999
19341,19531031,21.6
19342,19531131,-999
19343,19531231,16.9
19344,19540101,16.2
19345,19540201,11
19346,19540301,20.9
19347,19540401,13.2
19348,19540501,20.4
19349,19540601,27.4
19350,19540701,27
19351,19540801,29.5
19352,19540901,29.1
19353,19541001,24.6
19354,19541101,22.4
19355,19541201,23
19356,19540102,17.3
19357,19540202,12.7
19358,19540302,21.3
19359,19540402,14.1
19360,19540502,20.9
19361,19540602,27.3
19362,19540702,28.1
19363,19540802,28.7
19364,19540902,25.8
19365,19541002,23.1
19366,19541102,18.8
19367,19541202,20.5
19368,19540103,15.9
19369,19540203,15
19370,19540303,19.5
19371,19540403,17.7
19372,19540503,20.2
19373,19540603,26.8
19374,19540703,28.8
19375,19540803,29.2
19376,19540903,26.6
19377,19541003,24.2
19378,19541103,20.3
19379,19541203,17.3
19380,19540104,15.7
19381,19540204,17.4
19382,19540304,17.7
19383,19540404,19.1
19384,19540504,21.2
19385,19540604,28.3
19386,19540704,29.2
19387,19540804,29.7
19388,19540904,26.3
19389,19541004,26.2
19390,19541104,21.9
19391,19541204,14
19392,19540105,13
19393,19540205,16.2
19394,19540305,17.7
19395,19540405,19.6
19396,19540505,21
19397,19540605,27.4
19398,19540705,28.8
19399,19540805,30.5
19400,19540905,24.9
19401,19541005,25.6
19402,19541105,24
19403,19541205,12.9
19404,19540106,11.1
19405,19540206,15.7
19406,19540306,15.2
19407,19540406,19.4
19408,19540506,22.4
19409,19540606,25.5
19410,19540706,28.2
19411,19540806,30.7
19412,19540906,27.3
19413,19541006,27.2
19414,19541106,24.8
19415,19541206,11.5
19416,19540107,13.8
19417,19540207,13.1
19418,19540307,15.4
19419,19540407,19
19420,19540507,24
19421,19540607,26.1
19422,19540707,28
19423,19540807,30.6
19424,19540907,26.2
19425,19541007,27.1
19426,19541107,24.4
19427,19541207,12.3
19428,19540108,14.6
19429,19540208,14
19430,19540308,18.5
19431,19540408,19.3
19432,19540508,24.6
19433,19540608,25.8
19434,19540708,26.8
19435,19540808,30.8
19436,19540908,27.3
19437,19541008,27.3
19438,19541108,24.6
19439,19541208,12.1
19440,19540109,16.4
19441,19540209,15.5
19442,19540309,19.1
19443,19540409,20.3
19444,19540509,24.2
19445,19540609,27
19446,19540709,28.8
19447,19540809,28.9
19448,19540909,28.7
19449,19541009,26.6
19450,19541109,25.9
19451,19541209,13.2
19452,19540110,17.5
19453,19540210,17.7
19454,19540310,20.6
19455,19540410,22.2
19456,19540510,24.8
19457,19540610,28.4
19458,19540710,28.9
19459,19540810,28.9
19460,19540910,28.8
19461,19541010,25.9
19462,19541110,25.7
19463,19541210,12.1
19464,19540111,18.9
19465,19540211,19.5
19466,19540311,21.1
19467,19540411,21
19468,19540511,26.6
19469,19540611,27.7
19470,19540711,28.7
19471,19540811,28.6
19472,19540911,28.6
19473,19541011,26
19474,19541111,18.8
19475,19541211,11.7
19476,19540112,18.3
19477,19540212,20.6
19478,19540312,20.2
19479,19540412,16
19480,19540512,27.4
19481,19540612,26.2
19482,19540712,29.1
19483,19540812,30.7
19484,19540912,27.3
19485,19541012,25.8
19486,19541112,19.9
19487,19541212,13
19488,19540113,16.8
19489,19540213,21.7
19490,19540313,18
19491,19540413,16.6
19492,19540513,26.7
19493,19540613,26
19494,19540713,29.2
19495,19540813,28.2
19496,19540913,24.2
19497,19541013,25.8
19498,19541113,19.2
19499,19541213,15.8
19500,19540114,15.6
19501,19540214,20.1
19502,19540314,17.7
19503,19540414,18.5
19504,19540514,20.7
19505,19540614,26.3
19506,19540714,29.1
19507,19540814,27.4
19508,19540914,25.7
19509,19541014,25.9
19510,19541114,19
19511,19541214,18
19512,19540115,12.3
19513,19540215,18.1
19514,19540315,18.3
19515,19540415,19.7
19516,19540515,21.6
19517,19540615,27.2
19518,19540715,29.2
19519,19540815,28
19520,19540915,24.5
19521,19541015,26.3
19522,19541115,22.1
19523,19541215,18.8
19524,19540116,11.3
19525,19540216,16.3
19526,19540316,14.7
19527,19540416,17.1
19528,19540516,22.6
19529,19540616,27.9
19530,19540716,29.6
19531,19540816,29.8
19532,19540916,26.9
19533,19541016,26.1
19534,19541116,23.7
19535,19541216,19.6
19536,19540117,12.7
19537,19540217,16.7
19538,19540317,16.1
19539,19540417,16.3
19540,19540517,23.8
19541,19540617,27.3
19542,19540717,29.5
19543,19540817,29.4
19544,19540917,26.9
19545,19541017,26.5
19546,19541117,23.4
19547,19541217,20.4
19548,19540118,11.4
19549,19540218,10.8
19550,19540318,17.5
19551,19540418,16.4
19552,19540518,23.6
19553,19540618,28
19554,19540718,29.6
19555,19540818,28.5
19556,19540918,24.8
19557,19541018,26.3
19558,19541118,18
19559,19541218,18
19560,19540119,11.5
19561,19540219,9.4
19562,19540319,19.8
19563,19540419,17.9
19564,19540519,24.5
19565,19540619,28.2
19566,19540719,29.3
19567,19540819,26.7
19568,19540919,25
19569,19541019,26.3
19570,19541119,13.4
19571,19541219,18.6
19572,19540120,14.6
19573,19540220,9.5
19574,19540320,21.4
19575,19540420,18.5
19576,19540520,26.4
19577,19540620,28.7
19578,19540720,29.4
19579,19540820,26.3
19580,19540920,26.2
19581,19541020,26.2
19582,19541120,13.4
19583,19541220,18.8
19584,19540121,15.5
19585,19540221,11.2
19586,19540321,19.7
19587,19540421,18.1
19588,19540521,26.8
19589,19540621,28.9
19590,19540721,29.5
19591,19540821,28.6
19592,19540921,26.7
19593,19541021,25.4
19594,19541121,16.5
19595,19541221,20.2
19596,19540122,17.8
19597,19540222,12.8
19598,19540322,18.7
19599,19540422,16.9
19600,19540522,27.7
19601,19540622,28.9
19602,19540722,29.4
19603,19540822,26.2
19604,19540922,27.3
19605,19541022,24.3
19606,19541122,18.6
19607,19541222,20.8
19608,19540123,17.2
19609,19540223,14.4
19610,19540323,19.6
19611,19540423,16.7
19612,19540523,27.9
19613,19540623,29
19614,19540723,29.2
19615,19540823,25.8
19616,19540923,26.9
19617,19541023,22.6
19618,19541123,20.3
19619,19541223,16.1
19620,19540124,16.2
19621,19540224,17.7
19622,19540324,21.4
19623,19540424,16
19624,19540524,25.8
19625,19540624,28.9
19626,19540724,28.9
19627,19540824,28.1
19628,19540924,26.2
19629,19541024,24.2
19630,19541124,21.7
19631,19541224,14.7
19632,19540125,18.8
19633,19540225,20.6
19634,19540325,22.5
19635,19540425,19
19636,19540525,26.9
19637,19540625,29.2
19638,19540725,25.8
19639,19540825,28.3
19640,19540925,26
19641,19541025,25.4
19642,19541125,22.7
19643,19541225,15
19644,19540126,16.9
19645,19540226,18.8
19646,19540326,20.3
19647,19540426,21
19648,19540526,27.9
19649,19540626,29.1
19650,19540726,26.8
19651,19540826,29.2
19652,19540926,23.8
19653,19541026,25.6
19654,19541126,21
19655,19541226,15
19656,19540127,12.4
19657,19540227,17.9
19658,19540327,20.4
19659,19540427,22.6
19660,19540527,25.8
19661,19540627,29.6
19662,19540727,29
19663,19540827,29.8
19664,19540927,23.4
19665,19541027,26
19666,19541127,18.6
19667,19541227,18.4
19668,19540128,13.2
19669,19540228,18.3
19670,19540328,16
19671,19540428,23.2
19672,19540528,25.6
19673,19540628,29
19674,19540728,28.9
19675,19540828,29.9
19676,19540928,23.1
19677,19541028,26.4
19678,19541128,17.8
19679,19541228,19.4
19680,19540129,15.3
19681,19540229,-999
19682,19540329,12.5
19683,19540429,24.9
19684,19540529,24.9
19685,19540629,27.6
19686,19540729,29
19687,19540829,29.2
19688,19540929,25
19689,19541029,26.1
19690,19541129,19.5
19691,19541229,19.6
19692,19540130,15.3
19693,19540230,-999
19694,19540330,14
19695,19540430,24.1
19696,19540530,26.5
19697,19540630,26.9
19698,19540730,29.2
19699,19540830,29.7
19700,19540930,26.1
19701,19541030,25.9
19702,19541130,20.6
19703,19541230,18.7
19704,19540131,12.7
19705,19540231,-999
19706,19540331,13.2
19707,19540431,-999
19708,19540531,28.2
19709,19540631,-999
19710,19540731,29.7
19711,19540831,29.3
19712,19540931,-999
19713,19541031,24.5
19714,19541131,-999
19715,19541231,18.2
19716,19550101,17.8
19717,19550201,15.3
19718,19550301,20
